V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24
0.05,0,0.05,0.25,0.15,0,0.1,0.1,0.05,0.05,0.05,0,0,0,0.05,0,0.05,0,0.05,0,-0.625,19,4.68458508801127,0.349429425795962
0.210526315789474,0,0,0.0526315789473684,0,0.0526315789473684,0,0,0.105263157894737,0.0526315789473684,0.105263157894737,0,0,0.105263157894737,0,0.0526315789473684,0,0.157894736842105,0.0526315789473684,0.0526315789473684,0.3,18,8.49759265865409,0.186055576573158
0.0833333333333333,0,0.125,0.0416666666666667,0.125,0.0416666666666667,0,0,0,0.125,0,0,0.0416666666666667,0.166666666666667,0.0833333333333333,0.0416666666666667,0.0416666666666667,0.0833333333333333,0,0,-0.3625,23,4.22614844420129,0.421029063267826
0.0555555555555556,0.0555555555555556,0.166666666666667,0.111111111111111,0.0555555555555556,0,0,0.111111111111111,0,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0.111111111111111,0,0,0.0555555555555556,0,0,-0.611111111111111,17,4.10505770004895,0.410567978359815
0.105263157894737,0.0526315789473684,0.0526315789473684,0.105263157894737,0,0,0.0526315789473684,0.0526315789473684,0.157894736842105,0.105263157894737,0,0,0.0526315789473684,0,0,0.157894736842105,0,0,0,0.105263157894737,-0.726315789473684,18,6.76177697062739,0.133595152677744
0.192307692307692,0,0,0,0.0384615384615385,0.0769230769230769,0,0.0769230769230769,0.115384615384615,0.0769230769230769,0.0384615384615385,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0,0.0769230769230769,0.115384615384615,0,0,0.476923076923077,25,11.2638552742635,0.292915513532226
0.166666666666667,0,0.111111111111111,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0.0555555555555556,0,0.111111111111111,0.111111111111111,0,0,0.166666666666667,0,0,-0.227777777777778,17,5.54018646489719,0.583639856075951
0.111111111111111,0,0,0.166666666666667,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.111111111111111,0.111111111111111,0,0,0,0.111111111111111,0.111111111111111,0,0,0.0555555555555556,0,0.0555555555555556,-0.738888888888889,17,8.49646143510045,0.270054249358984
0.25,0,0.05,0.15,0.05,0.05,0,0,0.1,0,0,0.05,0,0.15,0.05,0.05,0,0.05,0,0,-1.275,19,4.87066593120722,0.299848971635712
0.0588235294117647,0,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.117647058823529,0,0,-0.105882352941176,16,5.62552303651216,0.373290970616971
0.19047619047619,0,0,0.0476190476190476,0.0476190476190476,0.0952380952380952,0.0476190476190476,0,0.0476190476190476,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0,0.0476190476190476,0.0523809523809523,20,6.41265435664632,0.146856938119058
0.1,0,0.05,0.05,0,0.05,0.05,0.05,0.1,0.05,0.15,0,0,0.1,0,0,0,0.15,0.05,0.05,0.13,19,6.52290403398487,0.273195636894817
0,0.0555555555555556,0.111111111111111,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0,0.0555555555555556,0,0.0555555555555556,0,0.166666666666667,0.0555555555555556,0,0,0.433333333333333,17,4.02799918494787,0.231839809951235
0.0714285714285714,0,0.178571428571429,0.0714285714285714,0.0357142857142857,0,0,0.107142857142857,0.142857142857143,0.0357142857142857,0.0357142857142857,0.0714285714285714,0,0.0714285714285714,0.0714285714285714,0.0357142857142857,0,0.0714285714285714,0,0,-1.06785714285714,27,4.98721424092604,0.312136863615878
0.0625,0,0.03125,0.0625,0.09375,0.0625,0.03125,0.125,0.03125,0.15625,0,0.03125,0,0.03125,0.03125,0.0625,0.09375,0.03125,0,0.0625,0.53125,31,5.44537537834406,0.146821865895002
0.111111111111111,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0.222222222222222,0.111111111111111,0,0,0.111111111111111,0,0,0.0555555555555556,0.0555555555555556,0,0,0.427777777777778,17,6.92085736440456,0.153455602054197
0.105263157894737,0,0.0526315789473684,0.210526315789474,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0,0,0.0526315789473684,0,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.105263157894737,0.105263157894737,-1,18,4.24576148730472,0.148645818888866
0.235294117647059,0,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0.276470588235294,16,5.3026418739174,0.201854826276315
0.117647058823529,0,0.0588235294117647,0.176470588235294,0,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0.0588235294117647,-0.782352941176471,16,4.24441339921628,0.431362788205169
0.117647058823529,0,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.176470588235294,0,0,0.0588235294117647,0,0,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0,0.117647058823529,-0.464705882352941,16,10.1715945808888,0.587510925530148
0.227272727272727,0,0.0454545454545455,0.181818181818182,0,0,0,0.0454545454545455,0.181818181818182,0.136363636363636,0,0.0454545454545455,0,0,0.0454545454545455,0,0.0454545454545455,0,0,0.0454545454545455,-0.827272727272727,21,6.35307132273696,0.397493608766242
0.263157894736842,0,0.105263157894737,0.105263157894737,0,0,0,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0,0,0.0526315789473684,0.0526315789473684,0.105263157894737,0.0526315789473684,0,0.0526315789473684,-0.452631578947368,18,4.31669184736178,0.0894008640911855
0,0,0.0555555555555556,0.222222222222222,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.166666666666667,0,0,0,0.111111111111111,0.111111111111111,0.0555555555555556,0,0.111111111111111,0,0,-0.794444444444445,17,4.58525726232012,0.472317908864528
0.210526315789474,0,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0.105263157894737,0.0526315789473684,0.157894736842105,0,0,0.105263157894737,0,0,0.0526315789473684,0.105263157894737,0,0,0.0526315789473684,0.836842105263158,18,6.0995697273332,0.241582043296844
0.222222222222222,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0,0,0.111111111111111,0.166666666666667,0.0555555555555556,0,0.111111111111111,0,0.0555555555555556,0.0555555555555556,0,0,0,0,0,-0.8,17,8.49711583912803,0.291011878196378
0.235294117647059,0,0.0588235294117647,0.176470588235294,0,0,0,0.117647058823529,0.117647058823529,0,0,0,0,0.176470588235294,0,0,0,0.0588235294117647,0,0.0588235294117647,-0.776470588235294,16,4.40742428868735,0.11991575744425
0.0588235294117647,0.117647058823529,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0,0.117647058823529,0.0588235294117647,0,0,0.176470588235294,0,0.117647058823529,-0.276470588235294,16,6.73234890134795,0.368252439512257
0.222222222222222,0,0.111111111111111,0,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0.111111111111111,0.0555555555555556,0,-0.344444444444444,17,8.74540974640758,0.333249969669327
0.235294117647059,0,0,0.117647058823529,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0,0.294117647058824,0,0.0588235294117647,0,0,0,0.0588235294117647,0,0,0,0,0.805882352941177,16,4.50722861918908,0.181789809053489
0.157894736842105,0,0.105263157894737,0,0,0.0526315789473684,0,0.0526315789473684,0.105263157894737,0.210526315789474,0,0,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0.105263157894737,0.0526315789473684,0,0,0.357894736842105,18,6.5533320664587,0.309864871171122
0.277777777777778,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,0.166666666666667,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,0.0555555555555556,0.111111111111111,0.211111111111111,17,8.59705204442834,0.0576674107196235
0.0909090909090909,0,0,0.0454545454545455,0,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0.136363636363636,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,0.181818181818182,0.0454545454545455,0,0.0909090909090909,0,0.0454545454545455,-0.568181818181818,21,11.5675640035182,0.506479694627853
0.136363636363636,0,0,0.181818181818182,0.0454545454545455,0,0,0.136363636363636,0.181818181818182,0.0454545454545455,0,0.0454545454545455,0,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,-0.881818181818182,21,9.39710728776591,0.461842593610393
0.136363636363636,0,0,0.227272727272727,0.0454545454545455,0,0,0.136363636363636,0.0909090909090909,0.0909090909090909,0,0.0909090909090909,0,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0,0,0,-0.445454545454545,21,4.65242543988783,0.489392783631044
0.0526315789473684,0,0.0526315789473684,0.263157894736842,0.105263157894737,0.0526315789473684,0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,0,0.0526315789473684,0,0.0526315789473684,0,0.105263157894737,-0.547368421052632,18,3.83020915966236,0.511454026538966
0.235294117647059,0,0,0,0,0.117647058823529,0,0,0.0588235294117647,0.235294117647059,0.0588235294117647,0,0,0,0,0.0588235294117647,0.0588235294117647,0.176470588235294,0,0,1.80588235294118,16,8.75002379415298,0.214531614575444
0.166666666666667,0,0,0.166666666666667,0,0.111111111111111,0,0.166666666666667,0.0555555555555556,0.111111111111111,0,0,0,0.0555555555555556,0,0.0555555555555556,0.111111111111111,0,0,0,0.311111111111111,17,4.25274986467502,0.219511917367847
0.333333333333333,0,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0.166666666666667,0.111111111111111,0,0,0,0,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0.0555555555555556,0.388888888888889,17,9.69994125532293,0.210096113632409
0.15,0.1,0,0.15,0.05,0.05,0.05,0,0.05,0.15,0,0.1,0,0,0,0.05,0.05,0.05,0,0,0.115,19,4.75191473491723,0.201888794874767
0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.0434782608695652,0,0,0.0434782608695652,0.0434782608695652,0.0434782608695652,0.130434782608696,0.0434782608695652,0.0434782608695652,0.108695652173913,22,4.31672478620346,0.45731418821877
0.117647058823529,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.117647058823529,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,-0.158823529411765,16,12.0084541517976,0.117860756144568
0.0769230769230769,0.0384615384615385,0,0.0769230769230769,0.0769230769230769,0.0384615384615385,0,0,0.115384615384615,0.115384615384615,0.0384615384615385,0,0,0.0384615384615385,0.0384615384615385,0.115384615384615,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.115384615384615,-0.223076923076923,25,8.99114981623544,0.404472571469496
0.227272727272727,0,0.0909090909090909,0,0.0454545454545455,0.0909090909090909,0,0.0909090909090909,0.0454545454545455,0.136363636363636,0,0.0909090909090909,0,0.0909090909090909,0.0454545454545455,0,0,0.0454545454545455,0,0,0.281818181818182,21,5.96045179558194,0.158645355393777
0.1,0.05,0.05,0.2,0.05,0,0,0.05,0.2,0.15,0,0,0,0,0.05,0.05,0,0,0.05,0,-0.725,19,6.30337171782409,0.186507286175757
0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0.117647058823529,0.117647058823529,0,0,0.382352941176471,16,8.20667371131328,0.37450474254216
0.411764705882353,0,0,0.117647058823529,0,0,0.0588235294117647,0,0,0.0588235294117647,0,0.117647058823529,0,0,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0,0,0.141176470588235,16,5.55187061309328,0.106516788933734
0.08,0,0.04,0.16,0.04,0.08,0.04,0.04,0.08,0.08,0.08,0,0.04,0,0.08,0,0,0.16,0,0,-0.0320000000000001,24,5.59325686154021,0.308167883284481
0.166666666666667,0,0.0833333333333333,0,0.0416666666666667,0.0833333333333333,0,0.0416666666666667,0,0.166666666666667,0,0.0416666666666667,0,0.125,0.0416666666666667,0.0416666666666667,0.125,0,0,0.0416666666666667,-0.0333333333333334,23,4.20789255810376,0.245977211612582
0.0967741935483871,0,0,0.0967741935483871,0,0.032258064516129,0.032258064516129,0.0967741935483871,0,0.225806451612903,0.0645161290322581,0,0,0,0.032258064516129,0.129032258064516,0.161290322580645,0.032258064516129,0,0,0.909677419354839,30,4.75198104595764,0.0240424050056643
0.111111111111111,0,0.0555555555555556,0.111111111111111,0,0,0,0.0555555555555556,0,0.277777777777778,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0.111111111111111,0,0,0.0555555555555556,0,0,0.177777777777778,17,4.6791316242187,0.172561053535738
0.111111111111111,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0.111111111111111,0.0555555555555556,0.111111111111111,0.111111111111111,0,0,0.0555555555555556,0,0,0.166666666666667,0,0,0,0.0555555555555556,-0.305555555555555,17,6.91066635049904,0.207213636794932
0.115384615384615,0,0.0384615384615385,0,0,0.0769230769230769,0,0.115384615384615,0.0769230769230769,0.0769230769230769,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0384615384615385,0.0769230769230769,0.0384615384615385,0.0769230769230769,0.115384615384615,0,0,0.215384615384615,25,11.0003561247611,0.342715841379661
0.235294117647059,0,0,0.176470588235294,0,0.117647058823529,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0,0,0,0.0588235294117647,0.0588235294117647,0,0.176470588235294,0,0,0.0352941176470588,16,5.49973551466037,0.398697257543167
0,0,0,0.315789473684211,0,0,0,0.157894736842105,0.157894736842105,0.157894736842105,0,0.0526315789473684,0,0.105263157894737,0,0,0.0526315789473684,0,0,0,-1,18,4.48025699673872,0.427363108628892
0.117647058823529,0.117647058823529,0.0588235294117647,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0,0,0.117647058823529,0,0.0588235294117647,0,0,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0,0.0588235294117647,0.211764705882353,16,5.32002411887766,0.430463947630236
0.117647058823529,0,0.0588235294117647,0.0588235294117647,0,0,0.176470588235294,0.117647058823529,0,0.235294117647059,0,0,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0,0,0.505882352941177,16,6.28976360700432,0.355996722212092
0.117647058823529,0,0,0,0.0588235294117647,0.0588235294117647,0,0.176470588235294,0.0588235294117647,0.117647058823529,0.0588235294117647,0.117647058823529,0,0,0,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0,1.18235294117647,16,8.75002379415298,0.366607817245168
0.0588235294117647,0.117647058823529,0.0588235294117647,0,0.117647058823529,0,0,0,0.117647058823529,0.117647058823529,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0.117647058823529,0.117647058823529,0,0,0.417647058823529,16,8.04541174777655,0.357778752507996
0.0526315789473684,0,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,0,0.157894736842105,0.210526315789474,0.0526315789473684,0,0.105263157894737,0,0,0.0526315789473684,0,0,0.105263157894737,0,0.105263157894737,-0.505263157894737,18,9.6993953898999,0.396977078229312
0.0555555555555556,0,0,0,0.111111111111111,0.0555555555555556,0.111111111111111,0.0555555555555556,0.0555555555555556,0.166666666666667,0,0.0555555555555556,0,0,0.111111111111111,0.111111111111111,0.0555555555555556,0,0,0.0555555555555556,-0.194444444444445,17,11.0004344715549,0.474946885476678
0.0769230769230769,0.0384615384615385,0.0769230769230769,0.115384615384615,0.0384615384615385,0,0.0384615384615385,0,0.0384615384615385,0.153846153846154,0.0769230769230769,0.0384615384615385,0,0.0384615384615385,0.115384615384615,0,0,0.115384615384615,0,0.0384615384615385,-0.226923076923077,25,5.56241051844041,0.26459063214151
0.0434782608695652,0,0,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0,0.130434782608696,0.260869565217391,0,0,0.0869565217391304,0.0869565217391304,0.0869565217391304,0.0434782608695652,0,0,0,0.0434782608695652,-0.443478260869565,22,9.99292650910723,0.443553799765587
0.16,0.04,0.04,0.12,0,0.08,0,0,0.04,0.08,0.04,0,0.04,0.08,0.04,0,0.04,0.12,0.04,0.04,-0.116,24,4.40757687550603,0.461727719120794
0.0588235294117647,0,0.0588235294117647,0.117647058823529,0,0,0,0.117647058823529,0.235294117647059,0.0588235294117647,0.0588235294117647,0,0,0.0588235294117647,0,0.0588235294117647,0.117647058823529,0.0588235294117647,0,0,-0.652941176470588,16,8.47414012856736,0.223572048280898
0.181818181818182,0,0,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0.0909090909090909,0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0,0,0.159090909090909,21,6.75790401325537,0.358171872365359
0.136363636363636,0,0,0.0454545454545455,0.0454545454545455,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.181818181818182,0.0909090909090909,0,0,0,0.0454545454545455,-0.854545454545455,21,11.5541430718677,0.437067261366778
0.105263157894737,0,0.0526315789473684,0.105263157894737,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0,0,0,0,0.157894736842105,0.0526315789473684,0.0526315789473684,0.105263157894737,0,0.0526315789473684,-0.147368421052632,18,6.76015959062506,0.606857481943606
0.157894736842105,0.0526315789473684,0.0526315789473684,0.157894736842105,0,0.0526315789473684,0,0.157894736842105,0,0.0526315789473684,0,0.210526315789474,0,0,0,0,0,0,0.0526315789473684,0.0526315789473684,-0.284210526315789,18,3.50383154056942,0.367971768550256
0,0,0.15,0.05,0,0.05,0.15,0.1,0,0.15,0.05,0,0,0.05,0.05,0.1,0,0,0.05,0.05,-0.675,19,5.16262839524872,0.265227921648167
0.0952380952380952,0.0476190476190476,0,0.142857142857143,0,0,0.0476190476190476,0,0.0476190476190476,0.142857142857143,0.0476190476190476,0,0,0.19047619047619,0.0476190476190476,0.0476190476190476,0,0.0476190476190476,0.0476190476190476,0.0476190476190476,-0.738095238095238,20,5.49754804593056,0.100904094880442
0.290322580645161,0.032258064516129,0.032258064516129,0.0645161290322581,0.032258064516129,0.0967741935483871,0,0.032258064516129,0,0.129032258064516,0,0,0,0.032258064516129,0.032258064516129,0.0645161290322581,0.032258064516129,0.032258064516129,0,0.0967741935483871,0.629032258064516,30,4.13739103581448,0.127166296019747
0.173913043478261,0.0434782608695652,0,0.0869565217391304,0,0.0869565217391304,0,0.0434782608695652,0,0.130434782608696,0.0434782608695652,0,0.0434782608695652,0.173913043478261,0.0434782608695652,0,0.0434782608695652,0.0869565217391304,0,0,0.317391304347826,22,4.53137132542482,0.20127360465497
0.206896551724138,0,0.0344827586206897,0.103448275862069,0,0.0344827586206897,0,0.103448275862069,0,0.137931034482759,0.103448275862069,0.0344827586206897,0.0344827586206897,0,0.0689655172413793,0.103448275862069,0,0.0344827586206897,0,0,0.637931034482759,28,4.40742961707414,0.296556330804372
0.352941176470588,0,0,0.0588235294117647,0,0,0,0.0588235294117647,0.0588235294117647,0.117647058823529,0.0588235294117647,0.0588235294117647,0,0.0588235294117647,0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0,0,0.770588235294118,16,5.75297480750095,0.218416740721148
0.193548387096774,0.032258064516129,0.032258064516129,0.0967741935483871,0,0.129032258064516,0,0.032258064516129,0.032258064516129,0.129032258064516,0.032258064516129,0.032258064516129,0.032258064516129,0.032258064516129,0.0645161290322581,0,0.032258064516129,0.032258064516129,0.0645161290322581,0,-0.0161290322580644,30,5.0107558973986,0.217608296571869
0.111111111111111,0,0.111111111111111,0,0.166666666666667,0.0555555555555556,0,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,0.166666666666667,0.0555555555555556,0,0.0555555555555556,0,0.111111111111111,-0.327777777777778,17,8.63148100977553,0.658040506612026
0.157894736842105,0,0.105263157894737,0.105263157894737,0,0,0,0,0.210526315789474,0.105263157894737,0,0.0526315789473684,0,0,0,0,0,0.157894736842105,0,0.105263157894737,-0.531578947368421,18,6.25471946129803,0.312576871172176
0.0555555555555556,0.0555555555555556,0,0.277777777777778,0,0,0.0555555555555556,0.0555555555555556,0.0555555555555556,0.111111111111111,0,0.0555555555555556,0.0555555555555556,0,0.0555555555555556,0,0,0.0555555555555556,0,0.111111111111111,-0.9,17,4.63763680597079,0.417625058674439
0.08,0,0.08,0.08,0.08,0.04,0,0.04,0.04,0.16,0,0,0.08,0.08,0.12,0.04,0,0.04,0,0.04,-0.44,24,6.63067112280352,0.215980648708949
0.157894736842105,0,0,0.105263157894737,0.0526315789473684,0,0,0.0526315789473684,0,0.0526315789473684,0.105263157894737,0,0.0526315789473684,0.105263157894737,0.0526315789473684,0.0526315789473684,0.105263157894737,0.105263157894737,0,0,0.336842105263158,18,4.53208581236297,0.292070226029656
0.136363636363636,0,0,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0,0.136363636363636,0,0,0.136363636363636,21,7.18477505273307,0.305449859849199
0.111111111111111,0,0.037037037037037,0.0740740740740741,0,0.037037037037037,0.037037037037037,0.037037037037037,0.037037037037037,0.148148148148148,0,0.0740740740740741,0,0,0.0740740740740741,0.0740740740740741,0.0740740740740741,0,0.111111111111111,0.0740740740740741,-0.637037037037037,26,6.48088508311874,0.253522913814596
0.107142857142857,0,0,0.0714285714285714,0.107142857142857,0.0714285714285714,0.0357142857142857,0.0714285714285714,0.0357142857142857,0.0357142857142857,0,0.0357142857142857,0.0357142857142857,0.0714285714285714,0.0714285714285714,0.0714285714285714,0.107142857142857,0,0,0.0714285714285714,-0.560714285714286,27,8.90323066759951,0.052881259387469
0.129032258064516,0.032258064516129,0.032258064516129,0.129032258064516,0.032258064516129,0.032258064516129,0.032258064516129,0.161290322580645,0.129032258064516,0.0645161290322581,0,0,0,0.032258064516129,0.032258064516129,0,0.0967741935483871,0.032258064516129,0,0.032258064516129,-0.0419354838709678,30,6.76281736124481,0.328357823212232
0.0909090909090909,0.0454545454545455,0.0454545454545455,0.136363636363636,0,0.0454545454545455,0,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0,0.0909090909090909,0.0909090909090909,0.181818181818182,0,0,0.0454545454545455,0,0.0454545454545455,-1.15454545454545,21,8.241234904029,0.498452193435267
0.117647058823529,0,0.0588235294117647,0,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0,0.117647058823529,0,0.0588235294117647,0,0.176470588235294,0,0.117647058823529,0.0588235294117647,0,0.0588235294117647,0,0.0117647058823529,16,3.79981016593244,0.102414933297006
0.166666666666667,0,0.0333333333333333,0.166666666666667,0,0.0333333333333333,0,0,0,0.0666666666666667,0.0333333333333333,0,0,0,0.166666666666667,0.0333333333333333,0.0333333333333333,0.2,0,0.0666666666666667,-0.143333333333333,29,5.11057961891645,0.290966326302283
0.0909090909090909,0,0.0909090909090909,0,0,0.0454545454545455,0.0909090909090909,0.0909090909090909,0.0454545454545455,0.136363636363636,0,0.0454545454545455,0,0.0454545454545455,0,0.0909090909090909,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.145454545454545,21,5.9779803101279,0.158385221479605
0.0833333333333333,0,0.0833333333333333,0.0833333333333333,0,0.0416666666666667,0.0416666666666667,0.0833333333333333,0.0416666666666667,0.0833333333333333,0,0,0.0416666666666667,0,0,0.0416666666666667,0.0416666666666667,0.125,0.0833333333333333,0.125,0.104166666666667,23,4.30845557790685,0.267412788257474
0.125,0,0,0.0833333333333333,0.0833333333333333,0.125,0,0.0833333333333333,0.208333333333333,0.0833333333333333,0,0.0416666666666667,0,0,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0,0,-0.5875,23,10.5650124034965,0.444165923226584
0.333333333333333,0,0,0.0555555555555556,0.111111111111111,0,0,0,0.166666666666667,0.0555555555555556,0,0,0.0555555555555556,0,0.111111111111111,0,0,0.111111111111111,0,0,0.155555555555556,17,11.098866048965,0.144668409568403
0.0526315789473684,0,0.0526315789473684,0.157894736842105,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0.157894736842105,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.0526315789473684,0,0,0.0526315789473684,0.0526315789473684,0,0.0526315789473684,-0.0842105263157895,18,3.99770951385337,0.280359816748678
0.161290322580645,0,0.032258064516129,0.129032258064516,0.032258064516129,0.0645161290322581,0,0.0645161290322581,0.032258064516129,0.0645161290322581,0,0.129032258064516,0,0.032258064516129,0.032258064516129,0.032258064516129,0,0.0967741935483871,0.032258064516129,0.0645161290322581,-0.241935483870968,30,4.25169543894517,0.220024001125145
0.0555555555555556,0,0.166666666666667,0.166666666666667,0.0555555555555556,0,0.0555555555555556,0,0.0555555555555556,0.0555555555555556,0,0,0,0.0555555555555556,0.166666666666667,0.0555555555555556,0.0555555555555556,0.0555555555555556,0,0,-1.88888888888889,17,4.95284906080867,0.287870221453142
0.1,0,0.1,0.05,0,0,0,0.1,0.05,0.1,0,0.05,0,0,0.25,0,0.05,0.1,0,0.05,-0.69,19,10.7808772238879,0.390818390471557
0.0909090909090909,0,0.136363636363636,0.0909090909090909,0.0454545454545455,0.0454545454545455,0,0,0.0454545454545455,0.136363636363636,0.0454545454545455,0,0,0.0454545454545455,0.0909090909090909,0.0454545454545455,0.0454545454545455,0.0909090909090909,0,0.0454545454545455,-0.409090909090909,21,4.4375120804264,0.483140113880846
0.259259259259259,0.037037037037037,0.037037037037037,0.037037037037037,0.0740740740740741,0.0740740740740741,0,0.037037037037037,0.037037037037037,0.0740740740740741,0.037037037037037,0.037037037037037,0,0,0.111111111111111,0.037037037037037,0,0.037037037037037,0.037037037037037,0.037037037037037,0.266666666666667,26,9.30900734685253,0.090303784640247
0.0555555555555556,0,0,0.111111111111111,0.0555555555555556,0.166666666666667,0.0555555555555556,0.0555555555555556,0,0,0,0,0,0.166666666666667,0.0555555555555556,0,0.111111111111111,0.111111111111111,0,0.0555555555555556,-0.644444444444444,17,5.39945036255643,0.352689683674444
0.25,0,0.0416666666666667,0,0.0416666666666667,0,0.0416666666666667,0,0.125,0.0416666666666667,0.0833333333333333,0,0.0416666666666667,0.125,0,0.0416666666666667,0,0.166666666666667,0,0,0.279166666666667,23,9.72572000682297,0.278109422938545
0.166666666666667,0,0.125,0.0833333333333333,0,0.0833333333333333,0.0416666666666667,0.0416666666666667,0,0.0416666666666667,0.0416666666666667,0.0416666666666667,0.0416666666666667,0,0.125,0,0.0833333333333333,0.0833333333333333,0,0,-0.654166666666667,23,4.95575857631957,0.351665742784322
